"idequivalence_relationship"	"equivalence_term"	"term_descritor_idterm_descritor"
"2103"	5873	"Benign Brain Neoplasm"	599
"2104"	5874	"Benign Brain Neoplasms"	599
"2105"	5875	"Brain Neoplasm, Benign"	599
"2106"	5876	"Brain Tumor, Primary"	599
"2107"	5877	"Brain Tumors, Primary"	599
"2108"	5878	"Primary Brain Tumor"	599
"2109"	5879	"Primary Brain Tumors"	599
"2110"	5880	"Neoplasms, Brain, Primary"	599
"2111"	5881	"Brain Neoplasm, Primary"	599
"2112"	5882	"Brain Neoplasms, Primary"	599
"2113"	5883	"Primary Brain Neoplasm"	599
"2114"	5884	"Primary Brain Neoplasms"	599
"2115"	5885	"Brain Stem Neoplasm"	600
"2116"	5886	"Neoplasm, Brain Stem"	600
"2117"	5887	"Neoplasms, Brainstem"	600
"2118"	5888	"Brainstem Tumors"	600
"2119"	5889	"Brainstem Tumor"	600
"2120"	5890	"Neoplasms, Brain Stem"	600
"2121"	5891	"Brain Stem Tumors"	600
"2122"	5892	"Brain Stem Tumor"	600
"2123"	5893	"JB6"	618
"2124"	5894	"Brainstem Neoplasms"	600
"2125"	5895	"Brainstem Neoplasm"	600
"2126"	5896	"Neoplasm, Brainstem"	600
"2127"	5897	"Pontine Tumors"	600
"2128"	5898	"Pontine Tumor"	600
"2129"	5899	"Tumor, Pontine"	600
"2130"	5900	"Tumors, Pontine"	600
"2131"	5901	"Pontine Neoplasms"	600
"2132"	5902	"Neoplasms, Pontine"	600
"2133"	5903	"Neoplasm, Pontine"	600
"2134"	5904	"Pontine Neoplasm"	600
"2135"	5905	"Mesencephalic Neoplasms"	600
"2136"	5906	"Mesencephalic Neoplasm"	600
"2137"	5907	"Neoplasm, Mesencephalic"	600
"2138"	5908	"Neoplasms, Midbrain"	600
"2139"	5909	"Neoplasms, Mesencephalic"	600
"2140"	5910	"Midbrain Neoplasms"	600
"2141"	5911	"Midbrain Neoplasm"	600
"2142"	5912	"Neoplasm, Midbrain"	600
"2143"	5913	"Midbrain Tumors"	600
"2144"	5914	"Midbrain Tumor"	600
"2145"	5915	"Tumor, Midbrain"	600
"2146"	5916	"Tumors, Midbrain"	600
"2147"	5917	"Brain Stem Neoplasms, Primary"	600
"2148"	5918	"Primary Brainstem Neoplasms"	600
"2149"	5919	"Primary Brain Stem Neoplasms"	600
"2150"	5920	"Brainstem Neoplasms, Primary"	600
"2151"	5921	"Brainstem Neoplasm, Primary"	600
"2152"	5922	"Neoplasm, Primary Brainstem"	600
"2153"	5923	"Neoplasms, Primary Brainstem"	600
"2154"	5924	"Primary Brainstem Neoplasm"	600
"2155"	5925	"Neoplasms, Brainstem, Primary"	600
"2156"	5926	"Medullary Neoplasms"	600
"2157"	5927	"Medullary Neoplasm"	600
"2158"	5928	"SW480"	494
"2159"	5929	"SW620"	494
"2160"	5930	"Medullary Tumors"	600
"2161"	5931	"Medullary Tumor"	600
"2162"	5932	"LoVo"	494
"2163"	5933	"NSCLC-N6"	230100
"2164"	5934	"Cerebroventricular Neoplasms"	601
"2165"	5935	"Cerebroventricular Neoplasm"	601
"2166"	5936	"Neoplasm, Cerebroventricular"	601
"2167"	5937	"Neoplasms, Cerebroventricular"	601
"2168"	5938	"Intraventricular Neoplasms"	601
"2169"	5939	"Intraventricular Neoplasm"	601
"2170"	5940	"Neoplasm, Intraventricular"	601
"2171"	5941	"Cerebral Ventricle Tumors"	601
"2172"	5942	"Cerebral Ventricle Tumor"	601
"2173"	5943	"Tumor, Cerebral Ventricle"	601
"2174"	5944	"Tumors, Cerebral Ventricle"	601
"2175"	5945	"Ventricle Tumor, Cerebral"	601
"2176"	5946	"Ventricle Tumors, Cerebral"	601
"2177"	5947	"Ventricular Tumors, Brain"	601
"2178"	5948	"Brain Ventricular Tumor"	601
"2179"	5949	"Brain Ventricular Tumors"	601
"2180"	5950	"Tumor, Brain Ventricular"	601
"2181"	5951	"Tumors, Brain Ventricular"	601
"2182"	5952	"Ventricular Tumor, Brain"	601
"2183"	5953	"Brain Ventricular Neoplasms"	601
"2184"	5954	"Neoplasms, Intraventricular"	601
"2185"	5955	"Neoplasms, Ventricular, Brain"	601
"2186"	5956	"Neoplasms, Cerebral Ventricle"	601
"2187"	5957	"Cerebral Ventricle Neoplasm"	601
"2188"	5958	"Neoplasm, Cerebral Ventricle"	601
"2189"	5959	"Ventricular Neoplasms, Brain"	601
"2190"	5960	"Brain Ventricular Neoplasm"	601
"2191"	5961	"Neoplasm, Brain Ventricular"	601
"2192"	5962	"Neoplasms, Brain Ventricular"	601
"2193"	5963	"Ventricular Neoplasm, Brain"	601
"2194"	5964	"Astrocytoma"	602
"2195"	5965	"Astroglioma"	602
"2196"	5966	"Astrogliomas"	602
"2197"	5967	"Glioma, Astrocytic"	602
"2198"	5968	"Astrocytic Glioma"	602
"2199"	5969	"Astrocytic Gliomas"	602
"2200"	5970	"Gliomas, Astrocytic"	602
"2201"	5971	"Astrocytoma, Grade I"	602
"2202"	5972	"Astrocytomas, Grade I"	602
"2203"	5973	"Grade I Astrocytoma"	602
"2204"	5974	"Grade I Astrocytomas"	602
"2205"	5975	"Astrocytoma, Grade II"	602
"2206"	5976	"Astrocytomas, Grade II"	602
"2207"	5977	"Grade II Astrocytoma"	602
"2208"	5978	"Grade II Astrocytomas"	602
"2209"	5979	"Astrocytoma, Protoplasmic"	602
"2210"	5980	"Astrocytomas, Protoplasmic"	602
"2211"	5981	"Protoplasmic Astrocytoma"	602
"2212"	5982	"Protoplasmic Astrocytomas"	602
"2213"	5983	"Astrocytoma, Subependymal Giant Cell"	602
"2214"	5984	"Subependymal Giant Cell Astrocytoma"	602
"2215"	5985	"Pilocytic Astrocytoma"	602
"2216"	5986	"Astrocytoma, Pilocytic"	602
"2217"	5987	"Astrocytomas, Pilocytic"	602
"2218"	5988	"Pilocytic Astrocytomas"	602
"2219"	5989	"Childhood Cerebral Astrocytoma"	602
"2220"	5990	"Astrocytoma, Childhood Cerebral"	602
"2221"	5991	"Astrocytomas, Childhood Cerebral"	602
"2222"	5992	"Cerebral Astrocytoma, Childhood"	602
"2223"	5993	"Cerebral Astrocytomas, Childhood"	602
"2224"	5994	"Childhood Cerebral Astrocytomas"	602
"2225"	5995	"Fibrillary Astrocytoma"	602
"2226"	5996	"Astrocytoma, Fibrillary"	602
"2227"	5997	"Astrocytomas, Fibrillary"	602
"2228"	5998	"Fibrillary Astrocytomas"	602
"2229"	5999	"Gemistocytic Astrocytoma"	602
"2230"	6000	"Astrocytoma, Gemistocytic"	602
"2231"	6001	"Astrocytomas, Gemistocytic"	602
"2232"	6002	"Gemistocytic Astrocytomas"	602
"2233"	6003	"Intracranial Astrocytoma"	602
"2234"	6004	"Astrocytoma, Intracranial"	602
"2235"	6005	"Astrocytomas, Intracranial"	602
"2236"	6006	"Intracranial Astrocytomas"	602
"2237"	6007	"Juvenile Pilocytic Astrocytoma"	602
"2238"	6008	"Astrocytoma, Juvenile Pilocytic"	602
"2239"	6009	"Astrocytomas, Juvenile Pilocytic"	602
"2240"	6010	"Juvenile Pilocytic Astrocytomas"	602
"2241"	6011	"Pilocytic Astrocytoma, Juvenile"	602
"2242"	6012	"Pilocytic Astrocytomas, Juvenile"	602
"2243"	6013	"Oligoastrocytoma, Mixed"	602
"2244"	6014	"Mixed Oligoastrocytoma"	602
"2245"	6015	"Mixed Oligoastrocytomas"	602
"2246"	6016	"Oligoastrocytomas, Mixed"	602
"2247"	6017	"Anaplastic Astrocytoma"	602
"2248"	6018	"Anaplastic Astrocytomas"	602
"2249"	6019	"Astrocytoma, Anaplastic"	602
"2250"	6020	"Astrocytomas, Anaplastic"	602
"2251"	6021	"Astrocytoma, Grade III"	602
"2252"	6022	"Astrocytomas, Grade III"	602
"2253"	6023	"Grade III Astrocytoma"	602
"2254"	6024	"Grade III Astrocytomas"	602
"2255"	6025	"Cerebral Astrocytoma"	602
"2256"	6026	"Astrocytoma, Cerebral"	602
"2257"	6027	"Astrocytomas, Cerebral"	602
"2258"	6028	"Cerebral Astrocytomas"	602
"2259"	6029	"Glioblastomas"	603
"2260"	6030	"U-87"	603
"2261"	6031	"U-373"	603
"2262"	6032	"Grade IV Astrocytoma"	603
"2263"	6033	"U87MG"	603
"2264"	6034	"Glioblastoma Multiforme"	603
"2265"	6035	"Giant Cell Glioblastoma"	603
"2266"	6036	"U87 MG"	603
"2267"	6037	"A-172"	603
"2268"	6038	"U-251"	603
"2269"	6039	"Gliomas, Subependymal"	604
"2270"	6040	"Subependymal Gliomas"	604
"2271"	6041	"Subependymal Astrocytoma"	604
"2272"	6042	"Astrocytoma, Subependymal"	604
"2273"	6043	"Astrocytomas, Subependymal"	604
"2274"	6044	"Subependymal Astrocytomas"	604
"2275"	6045	"Subependymoma"	604
"2276"	6046	"Subependymomas"	604
"2277"	6047	"Subependymal Glioma"	604
"2278"	6048	"Subependymal Gliosis"	604
"2279"	6049	"Glioses, Subependymal"	604
"2280"	6050	"Gliosis, Subependymal"	604
"2281"	6051	"Subependymal Glioses"	604
"2282"	6052	"Subependymal Astrocytoma, Adult"	604
"2283"	6053	"Adult Subependymal Astrocytoma"	604
"2284"	6054	"Adult Subependymal Astrocytomas"	604
"2285"	6055	"Astrocytoma, Adult Subependymal"	604
"2286"	6056	"Astrocytomas, Adult Subependymal"	604
"2287"	6057	"Subependymal Astrocytomas, Adult"	604
"2288"	6058	"Oligodendrogliomas"	605
"2289"	6059	"Mixed Oligodendroglioma-Astrocytoma"	605
"2290"	6060	"Mixed Oligodendroglioma Astrocytoma"	605
"2291"	6061	"Mixed Oligodendroglioma-Astrocytomas"	605
"2292"	6062	"Oligodendroglioma-Astrocytoma, Mixed"	605
"2293"	6063	"Oligodendroglioma-Astrocytomas, Mixed"	605
"2294"	6064	"Mixed Oligodendroglioma-Ependymoma"	605
"2295"	6065	"Mixed Oligodendroglioma Ependymoma"	605
"2296"	6066	"Mixed Oligodendroglioma-Ependymomas"	605
"2297"	6067	"Oligodendroglioma-Ependymoma, Mixed"	605
"2298"	6068	"Oligodendroglioma-Ependymomas, Mixed"	605
"2299"	6069	"Oligodendroglioma, Adult"	605
"2300"	6070	"Adult Oligodendroglioma"	605
"2301"	6071	"Adult Oligodendrogliomas"	605
"2302"	6072	"Oligodendrogliomas, Adult"	605
"2303"	6073	"Oligodendroglioma, Childhood"	605
"2304"	6074	"Childhood Oligodendroglioma"	605
"2305"	6075	"Childhood Oligodendrogliomas"	605
"2306"	6076	"Oligodendrogliomas, Childhood"	605
"2307"	6077	"Oligodendroglioma, Well-Differentiated"	605
"2308"	6078	"Oligodendroglioma, Well Differentiated"	605
"2309"	6079	"Oligodendrogliomas, Well-Differentiated"	605
"2310"	6080	"Well-Differentiated Oligodendrogliomas"	605
"2311"	6081	"Well-Differentiated Oligodendroglioma"	605
"2312"	6082	"Well Differentiated Oligodendroglioma"	605
"2313"	6083	"Anaplastic Oligodendroglioma"	605
"2314"	6084	"Anaplastic Oligodendrogliomas"	605
"2315"	6085	"Oligodendroglioma, Anaplastic"	605
"2316"	6086	"Oligodendrogliomas, Anaplastic"	605
"2317"	6087	"Oligodendroblastoma"	605
"2318"	6088	"Oligodendroblastomas"	605
"2319"	6089	"Spinal Cord Neoplasms"	606
"2320"	6090	"Tumors, Spinal Cord"	606
"2321"	6091	"Spinal Cord Tumor"	606
"2322"	6092	"Tumor, Spinal Cord"	606
"2323"	6093	"Neoplasms, Spinal Cord"	606
"2324"	6094	"Neoplasm, Spinal Cord"	606
"2325"	6095	"Spinal Cord Neoplasm"	606
"2326"	6096	"Spinal Cord Neoplasms, Malignant"	606
"2327"	6097	"Intramedullary Spinal Cord Neoplasms, Primary"	606
"2328"	6098	"Primary Intramedullary Spinal Cord Neoplasms"	606
"2329"	6099	"Spinal Cord Neoplasms, Primary Intramedullary"	606
"2330"	6100	"Primary Spinal Cord Neoplasms, Intramedullary"	606
"2331"	6101	"Spinal Cord Neoplasms, Benign"	606
"2332"	6102	"Intradural-Extramedullary Spinal Cord Neoplasms"	606
"2333"	6103	"Intradural Extramedullary Spinal Cord Neoplasms"	606
"2334"	6104	"Spinal Cord Neoplasms, Intradural-Extramedullary"	606
"2335"	6105	"Spinal Cord Neoplasms, Intradural Extramedullary"	606
"2336"	6106	"Intramedullary Spinal Cord Neoplasms"	606
"2337"	6107	"Spinal Cord Neoplasms, Intramedullary"	606
"2338"	6108	"Gliomas"	607
"2339"	6109	"Glial Cell Tumors"	607
"2340"	6110	"Glial Cell Tumor"	607
"2341"	6111	"Tumor, Glial Cell"	607
"2342"	6112	"Tumors, Glial Cell"	607
"2343"	6113	"Mixed Glioma"	607
"2344"	6114	"Glioma, Mixed"	607
"2345"	6115	"Gliomas, Mixed"	607
"2346"	6116	"Mixed Gliomas"	607
"2347"	6117	"Malignant Glioma"	607
"2348"	6118	"Glioma, Malignant"	607
"2349"	6119	"Gliomas, Malignant"	607
"2350"	6120	"Malignant Gliomas"	607
"2351"	6129	"Rhabdoid Tumor"	609
"2352"	6130	"Rhabdoid Tumors"	609
"2353"	6131	"Tumor, Rhabdoid"	609
"2354"	6132	"Tumors, Rhabdoid"	609
"2355"	6133	"Malignant Rhabdoid Tumor of the Brain"	609
"2356"	6134	"Atypical teratoid/rhabdoid tumour"	609
"2357"	6135	"Atypical teratoid/rhabdoid tumor"	609
"2358"	6136	"Central Nervous System Rhabdoid Tumor"	609
"2359"	6137	"AT/RT"	609
"2360"	6138	"CNS Rhabdoid Tumor"	609
"2361"	6139	"Rhabdoid Tumor of the CNS"	609
"2362"	6140	"Atypical teratoid rhabdoid tumor"	609
"2363"	6141	"CNS"	609
"2364"	6142	"Craniopharyngiomas"	610
"2365"	6143	"Neoplasm, Rathke's Cleft"	610
"2366"	6144	"Neoplasm, Rathkes Cleft"	610
"2367"	6145	"Rathke's Pouch Tumor"	610
"2368"	6146	"Rathkes Pouch Tumor"	610
"2369"	6147	"Tumor, Rathke's Pouch"	610
"2370"	6148	"Rathke Pouch Tumor"	610
"2371"	6149	"Tumor, Rathke Pouch"	610
"2372"	6150	"Rathke's Cleft Neoplasm"	610
"2373"	6151	"Rathkes Cleft Neoplasm"	610
"2374"	6152	"Neoplasm, Rathke Cleft"	610
"2375"	6153	"Rathke Cleft Neoplasm"	610
"2376"	6154	"Craniopharyngioma, Papillary"	610
"2377"	6155	"Craniopharyngiomas, Papillary"	610
"2378"	6156	"Papillary Craniopharyngioma"	610
"2379"	6157	"Papillary Craniopharyngiomas"	610
"2380"	6158	"Craniopharyngioma, Child"	610
"2381"	6159	"Child Craniopharyngioma"	610
"2382"	6160	"Child Craniopharyngiomas"	610
"2383"	6161	"Craniopharyngiomas, Child"	610
"2384"	6162	"Craniopharyngioma, Adamantinous"	610
"2385"	6163	"Adamantinous Craniopharyngioma"	610
"2386"	6164	"Adamantinous Craniopharyngiomas"	610
"2387"	6165	"Craniopharyngiomas, Adamantinous"	610
"2388"	6166	"Craniopharyngioma, Adult"	610
"2389"	6167	"Adult Craniopharyngioma"	610
"2390"	6168	"Adult Craniopharyngiomas"	610
"2391"	6169	"Craniopharyngiomas, Adult"	610
"2392"	6170	"Ependymomas"	611
"2393"	6171	"Ependymoma, Papillary"	611
"2394"	6172	"Ependymomas, Papillary"	611
"2395"	6173	"Papillary Ependymomas"	611
"2396"	6174	"Papillary Ependymoma"	611
"2397"	6175	"Ependymoma, Myxopapillary"	611
"2398"	6176	"Ependymomas, Myxopapillary"	611
"2399"	6177	"Myxopapillary Ependymoma"	611
"2400"	6178	"Myxopapillary Ependymomas"	611
"2401"	6179	"Anaplastic Ependymoma"	611
"2402"	6180	"Anaplastic Ependymomas"	611
"2403"	6181	"Ependymoma, Anaplastic"	611
"2404"	6182	"Ependymomas, Anaplastic"	611
"2405"	6183	"Cellular Ependymoma"	611
"2406"	6184	"Clear Cell Ependymoma"	611
"2407"	6185	"Neuroblastomas"	612
"2408"	6186	"Respiratory Tract Neoplasms"	613
"2409"	6187	"Neoplasm, Respiratory Tract"	613
"2410"	6188	"SKNAS"	612
"2411"	6189	"Respiratory Tract Neoplasm"	613
"2412"	6190	"Tract Neoplasm, Respiratory"	613
"2413"	6191	"Tract Neoplasms, Respiratory"	613
"2414"	6192	"Carcinoma, Non-Small-Cell Lung"	230100
"2415"	6193	"Carcinoma, Non Small Cell Lung"	230100
"2416"	6194	"NSCLC"	230100
"2417"	6195	"non-smal lung cancer"	230100
"2418"	6196	"non-smal cell lung carcinoma"	230100
"2419"	6197	"Non-Small-Cell Lung Carcinomas"	230100
"2420"	6198	"Nonsmall Cell Lung Cancer"	230100
"2421"	6199	"Non-Small-Cell Lung Carcinoma"	230100
"2422"	6200	"Non Small Cell Lung Carcinoma"	230100
"2423"	6201	"non-small-cel lung cancer"	230100
"2424"	6202	"Non-Small Cell Lung Cancer"	230100
"2425"	6203	"Small Cell Lung Carcinoma"	230101
"2426"	6204	"Small Cell Lung Cancer"	230101
"2427"	6205	"Oat Cell Lung Cancer"	230101
"2428"	6206	"Small Cell Cancer Of The Lung"	230101
"2429"	6207	"Carcinoma, Small Cell Lung"	230101
"2430"	6208	"Oat Cell Carcinoma of Lung"	230101
"2431"	6209	"mesothelioma, malignant"	616
"2432"	6210	"Thymomas"	617
"2433"	6211	"Carcinoma, Thymic"	617
"2434"	6212	"Carcinomas, Thymic"	617
"2435"	6213	"Thymic Carcinoma"	617
"2436"	6214	"Thymic Carcinomas"	617
"2437"	6215	"skin tumor"	618
"2438"	6216	"NHEK"	618
"2439"	6217	"Skin Neoplasm"	618
"2440"	6218	"Cancer of Skin"	618
"2441"	6219	"Skin Cancers"	618
"2442"	6220	"Cancer of the Skin"	618
"2443"	6221	"Skin Cancer"	618
"2444"	6222	"HaCat"	618
"2445"	6223	"non-melanoma skin cancer"	618
"2446"	6224	"Cancer Associated Fibroblasts"	1073
"2447"	6225	"Tumor-Associated Fibroblasts"	1073
"2448"	6226	"Cancer Associated Fibroblast"	1073
"2449"	6227	"Cancer-Associated Fibroblast"	1073
"2450"	6228	"Fibroblast, Cancer Associated"	1073
"2451"	6229	"Fibroblast, Cancer-Associated"	1073
"2452"	6230	"Fibroblast, Tumor-Associated"	1073
"2453"	6231	"Fibroblasts, Cancer Associated"	1073
"2454"	6232	"Fibroblasts, Cancer-Associated"	1073
"2455"	6233	"Fibroblasts, Tumor-Associated"	1073
"2456"	6234	"Tumor Associated Fibroblasts"	1073
"2457"	6235	"Tumor-Associated Fibroblast"	1073
"2458"	6236	"Breast Cancer Related Lymphedema"	1074
"2459"	6237	"Breast Cancer Treatment-Related Lymphedema"	1074
"2460"	6238	"Breast Cancer-Related Arm Lymphedema"	1074
"2461"	6239	"Post-mastectomy Lymphedema"	1074
"2462"	6240	"Postmastectomy Lymphedema"	1074
"2463"	6241	"Breast Cancer Lymphedemas"	1074
"2464"	6242	"Breast Cancer Related Arm Lymphedema"	1074
"2465"	6243	"Breast Cancer Treatment Related Lymphedema"	1074
"2466"	6244	"Lymphedema, Breast Cancer"	1074
"2467"	6245	"Lymphedema, Post-mastectomy"	1074
"2468"	6246	"Lymphedema, Postmastectomy"	1074
"2469"	6247	"Lymphedemas, Breast Cancer"	1074
"2470"	6248	"Lymphedemas, Post-mastectomy"	1074
"2471"	6249	"Lymphedemas, Postmastectomy"	1074
"2472"	6250	"Post mastectomy Lymphedema"	1074
"2473"	6251	"Post-mastectomy Lymphedemas"	1074
"2474"	6252	"Postmastectomy Lymphedemas"	1074
"2475"	6253	"Cancer-Associated Pain"	1094
"2476"	6254	"Cancer-Related Pain"	1094
"2477"	6255	"Neoplasm-Associated Pain"	1094
"2478"	6256	"Neoplasm-Related Pain"	1094
"2479"	6257	"Oncological Pain"	1094
"2480"	6258	"Oncology Pain"	1094
"2481"	6259	"Tumor-Associated Pain"	1094
"2482"	6260	"Tumor-Related Pain"	1094
"2483"	6261	"Cancer Associated Pain"	1094
"2484"	6262	"Cancer Pains"	1094
"2485"	6263	"Cancer Related Pain"	1094
"2486"	6264	"Cancer-Associated Pains"	1094
"2487"	6265	"Cancer-Related Pains"	1094
"2488"	6266	"Neoplasm Associated Pain"	1094
"2489"	6267	"Neoplasm Related Pain"	1094
"2490"	6268	"Neoplasm-Associated Pains"	1094
"2491"	6269	"Neoplasm-Related Pains"	1094
"2492"	6270	"Oncological Pains"	1094
"2493"	6271	"Oncology Pains"	1094
"2494"	6272	"Pain, Cancer"	1094
"2495"	6273	"Pain, Cancer-Associated"	1094
"2496"	6274	"Pain, Cancer-Related"	1094
"2497"	6275	"Pain, Neoplasm-Associated"	1094
"2498"	6276	"Pain, Neoplasm-Related"	1094
"2499"	6277	"Pain, Oncological"	1094
"2500"	6278	"Pain, Oncology"	1094
"2501"	6279	"Pain, Tumor-Associated"	1094
"2502"	6280	"Pain, Tumor-Related"	1094
"2503"	6281	"Pains, Cancer"	1094
"2504"	6282	"Pains, Cancer-Associated"	1094
"2505"	6283	"Pains, Cancer-Related"	1094
"2506"	6284	"Pains, Neoplasm-Associated"	1094
"2507"	6285	"Pains, Neoplasm-Related"	1094
"2508"	6286	"Pains, Oncological"	1094
"2509"	6287	"Pains, Oncology"	1094
"2510"	6288	"Pains, Tumor-Associated"	1094
"2511"	6289	"Pains, Tumor-Related"	1094
"2512"	6290	"Tumor Associated Pain"	1094
"2513"	6291	"Tumor Related Pain"	1094
"2514"	6292	"Tumor-Associated Pains"	1094
"2515"	6293	"Tumor-Related Pains"	1094
"2516"	6294	"Preneoplastic Conditions"	11804
"2517"	6295	"Condition, Preneoplastic"	11804
"2518"	6296	"Conditions, Preneoplastic"	11804
"2519"	6297	"Preneoplastic Condition"	11804
"2520"	6298	"Condition, Precancerous"	11804
"2521"	6299	"Conditions, Precancerous"	11804
"2522"	6300	"Precancerous Condition"	11804
"2523"	6301	"Neoplasm Vaccines"	19146
"2524"	6302	"Tumor Vaccines"	19146
"2525"	6303	"Vaccines, Cancer"	19146
"2526"	6304	"Vaccines, Neoplasm"	19146
"2527"	6305	"Vaccines, Tumor"	19146
"2528"	6306	"Cancer Screening"	25727
"2529"	6307	"Cancer Screening Tests"	25727
"2530"	6308	"Early Diagnosis of Cancer"	25727
"2531"	6309	"Cancer Early Detection"	25727
"2532"	6310	"Cancer Early Diagnosis"	25727
"2533"	6311	"Cancer Screening Test"	25727
"2534"	6312	"Screening Test, Cancer"	25727
"2535"	6313	"Screening Tests, Cancer"	25727
"2536"	6314	"Screening, Cancer"	25727
"2537"	6315	"Test, Cancer Screening"	25727
"2538"	6316	"Tests, Cancer Screening"	25727
"2539"	6317	"Xase"	70079
"2540"	6318	"Xase complex"	70079
"2541"	6319	"amnion-chorion procoagulant"	70079
"2542"	6320	"cancer procoagulant A"	70079
"2543"	6321	"fXase"	70079
"2544"	6322	"factor IXa-factor VIIIa"	70079
"2545"	6323	"factor X activator"	70079
"2546"	6324	"factor X procoagulant"	70079
"2547"	6325	"factor Xase"	70079
"2548"	6326	"intrinsic fXase"	70079
"2549"	6327	"intrinsic tenase"	70079
"2550"	6328	"neoplasm procoagulant A"	70079
"2551"	6329	"neoplastic procoagulant"	70079
"2552"	6330	"tenase"	70079
"2553"	6331	"CRISPP peptide"	112685
"2554"	6332	"ACNO herb"	168469
"2555"	6333	"SFAP cpd"	224607
"2556"	6334	"Cutaneous leiomyomata with uterine leiomyomata"	228368
"2557"	6335	"Leiomyoma, hereditary multiple, of skin"	228368
"2558"	6336	"Leiomyoma, multiple cutaneous"	228368
"2559"	6337	"Leiomyomatosis and renal cell cancer, hereditary"	228368
"2560"	6338	"Multiple cutaneous and uterine leiomyomata 1"	228368
"2561"	6339	"Multiple cutaneous and uterine leiomyomatosis"	228368
"2562"	6340	"Reed's syndrome"	228368
"2563"	6341	"Colon cancer, familial nonpolyposis, type 1"	228769
"2564"	6342	"Howell Evans syndrome"	228938
"2565"	6343	"Keratosis Palmaris Et Plantaris With Esophageal Cancer"	228938
"2566"	6344	"Tylosis with esophageal cancer"	228938
"2567"	6345	"Urachal carcinoma"	229207
"2568"	6346	"Follicular thyroid cancer, Hurthle cell type"	229580
"2569"	6347	"Hurthle Cell Thyroid Neoplasia"	229580
"2570"	6348	"Hurthle cell carcinoma of the thyroid"	229580
"2571"	6349	"Thyroid cancer, follicular, Hurthle cell type"	229580
"2572"	6350	"Thyroid carcinoma, Hurthle cell"	229580
"2573"	6351	"Medullary thyroid cancer (MTC)"	229581
"2574"	6352	"Thyroid carcinoma, medullary"	229581
"2575"	6353	"Familial Nonmedullary Thyroid Cancer"	519
"2576"	6354	"Nonmedullary Thyroid Carcinoma"	519
"2577"	6355	"Papillary Carcinoma Of Thyroid"	519
"2578"	6356	"Papillary thyroid carcinoma"	519
"2579"	6357	"PTC"	519
"2580"	6358	"Parathyroid carcinoma, adult"	229795
"2581"	6359	"Parathyroid neoplasm, adult"	229795
"2582"	6360	"Hereditary prostate cancer"	527
"2583"	6361	"prostat adenocarcinoma"	527
"2584"	6362	"HNPCC5"	250398
"2585"	6363	"Prostate Cancer, Hereditary, on Chromosome 7"	250707
"2586"	6364	"Tooth Agenesis-Colorectal Cancer Syndrome"	250717
"2587"	6365	"HNPCC4"	250765
"2588"	6366	"HNPCC3"	250766
"2589"	6367	"FAMMMPC Syndrome"	250777
"2590"	6368	"Familial Atypical Multiple Mole Melanoma-Pancreatic Carcinoma Syndrome"	250777
"2591"	6369	"Renal Carcinoma, Familial, Associated 1"	250892
"2592"	6370	"Prostate Cancer Aggressiveness"	251556
"2593"	6371	"HNPCC7"	251950
"2594"	6372	"Colon Cancer, Hereditary Nonpolyposis, Type 6"	252117
"2595"	6373	"HNPCC6"	252117
"2596"	6374	"Predisposing For Prostate Cancer"	252357
"2597"	6375	"Hpc12"	253126
"2598"	6376	"HNPCC8"	253240
"2599"	6377	"Fibrous Histiocytoma of Tendon Sheath"	642
"2600"	6378	"Localized Giant Cell Tumor of the Tendon Sheath"	642
"2601"	6379	"Localized Nodular Tenosynovitis"	642
